Dataset,Input Size,Type,Classifier,Precision,Recall,F1-Score,Area Under Curve,Precision Standard Deviation,Recall Standard Deviation,F1-Score Standard Deviation,Area Under Curve Standard Deviation,Autoencoders,AE Count,Formated Results
Task 1,12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.60,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240223074531:20240223074734:20240223074924:20240223104052:20240223104241,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.80,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240223074531:20240223074734:20240223074924:20240223104052:20240223104241,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.00,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240223074531:20240223074734:20240223074924:20240223104052:20240223104241,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.20,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240223074531:20240223074734:20240223074924:20240223104052:20240223104241,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.40,0.6,0.0625,0.11021671826625386,,0.5477225575051662,0.07654655446197432,0.12909882615896512,,20240223074531:20240223074734:20240223074924:20240223104052:20240223104241,5,"0.1102 (0.6000, 0.0625)"
Task 1,12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.60,0.6,0.0625,0.11021671826625386,,0.5477225575051662,0.07654655446197432,0.12909882615896512,,20240223074531:20240223074734:20240223074924:20240223104052:20240223104241,5,"0.1102 (0.6000, 0.0625)"
Task 1,12288,Vanilla AE (0.75 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240223074531:20240223074734:20240223074924:20240223104052:20240223104241,5,"0.0000 (0.0000, 0.0000)"
Task 1,4096,Vanilla AE (0.75 Masked),LogisticRegression,0.7833333333333333,0.875,0.8150793650793651,0.875,0.15752718754175363,0.25,0.18187594996067855,0.1767766952966369,20240209090242:20240209090636:20240209091028:20240209091704,4,"0.8151 (0.7833, 0.8750)"
Task 1,4096,Vanilla AE (0.75 Masked),GMM,0.6666666666666666,1.0,0.8000000000000002,0.5,0.0,0.0,0.0,0.0,20240209090242:20240209091028:20240209091704,3,"0.8000 (0.6667, 1.0000)"
Task 1,4096,Vanilla AE (0.75 Masked),HBOS,0.6444444444444444,0.9166666666666666,0.7555555555555555,0.4583333333333333,0.03849001794597505,0.14433756729740646,0.07698003589195021,0.07216878364870323,20240209090242:20240209091028:20240209091704,3,"0.7556 (0.6444, 0.9167)"
Task 1,4096,Vanilla AE (0.75 Masked),GradientBoostingClassifier,0.7041666666666666,0.8125,0.7400793650793651,0.890625,0.08858454843945544,0.23935677693908453,0.13010790722821428,0.147681738320394,20240209090242:20240209090636:20240209091028:20240209091704,4,"0.7401 (0.7042, 0.8125)"
Task 1,4096,Vanilla AE (0.75 Masked),XGBClassifier,0.6599999999999999,0.7,0.6706349206349207,0.6677777777777777,0.3830796261875591,0.41079191812887456,0.3785681008805195,0.26832240603469354,20240209090242:20240209090636:20240209091028:20240209091340:20240209091704,5,"0.6706 (0.6600, 0.7000)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_0.80,0.5916974789915966,0.65,0.6013508442776736,,0.07982198965058071,0.1745530005471118,0.06123457460203594,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.6014 (0.5917, 0.6500)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.00,0.6726556776556777,0.5625,0.5933282869388347,,0.1485198871934264,0.1711632992203644,0.10343525835031506,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.5933 (0.6727, 0.5625)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.60,0.8966666666666667,0.4125,0.5352688172043011,,0.11064834185633131,0.18006075363609916,0.1338227014945911,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.5353 (0.8967, 0.4125)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.80,0.8966666666666667,0.4125,0.5352688172043011,,0.11064834185633131,0.18006075363609916,0.1338227014945911,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.5353 (0.8967, 0.4125)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.20,0.6745585554796081,0.475,0.5316650459041763,,0.15204276725466717,0.21009670392464513,0.14621344457124927,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.5317 (0.6746, 0.4750)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.40,0.6967320261437908,0.4375,0.5144242424242423,,0.12739650251816032,0.1926379375927805,0.13782676341182923,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.5144 (0.6967, 0.4375)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.20,0.9384615384615385,0.3125,0.4294064732339713,,0.1376041832307563,0.1926379375927805,0.20472987030909534,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.4294 (0.9385, 0.3125)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.60,0.96,0.3,0.42834546527641154,,0.08944271909999157,0.1734304615688951,0.20350077651141518,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.4283 (0.9600, 0.3000)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.00,0.8984615384615384,0.3125,0.4255969494244474,,0.1441563910784305,0.1926379375927805,0.2055892599454139,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.4256 (0.8985, 0.3125)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.40,0.9333333333333332,0.3,0.4195542564852028,,0.14907119849998599,0.1734304615688951,0.19413459827906368,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.4196 (0.9333, 0.3000)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.80,0.9555555555555555,0.25,0.36487088138077506,,0.09938079899999064,0.1767766952966369,0.21295723441953537,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.3649 (0.9556, 0.2500)"
Task 1,4096,Vanilla AE (0.75 Masked),COPOD,0.5333333333333333,0.21666666666666665,0.2942857142857143,0.49333333333333335,0.5055250296034367,0.21730674684008827,0.2754588009492675,0.1571667550370907,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2943 (0.5333, 0.2167)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.00,0.75,0.1875,0.2770647653000594,,0.4330127018922193,0.1767766952966369,0.23818049185562484,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2771 (0.7500, 0.1875)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.20,0.7428571428571429,0.1625,0.250168473186376,,0.43330716823151716,0.14388580541526672,0.20377408327355204,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2502 (0.7429, 0.1625)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.40,0.7666666666666667,0.15,0.23320600967659785,,0.4346134936801766,0.1505199322349037,0.2174427430472749,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2332 (0.7667, 0.1500)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.60,0.7666666666666667,0.15,0.23320600967659785,,0.4346134936801766,0.1505199322349037,0.2174427430472749,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2332 (0.7667, 0.1500)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.80,0.7666666666666667,0.15,0.23320600967659785,,0.4346134936801766,0.1505199322349037,0.2174427430472749,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2332 (0.7667, 0.1500)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.00,0.7666666666666667,0.1375,0.21796791443850266,,0.4346134936801766,0.1354967711792425,0.197954017718911,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2180 (0.7667, 0.1375)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.20,0.8,0.125,0.20545481350434908,,0.4472135954999579,0.125,0.18914519571177504,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2055 (0.8000, 0.1250)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.40,0.8,0.125,0.20545481350434908,,0.4472135954999579,0.125,0.18914519571177504,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2055 (0.8000, 0.1250)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.60,0.8,0.125,0.20545481350434908,,0.4472135954999579,0.125,0.18914519571177504,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.2055 (0.8000, 0.1250)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.80,0.8,0.1125,0.19021671826625386,,0.4472135954999579,0.10269797953221865,0.16316606038748355,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.1902 (0.8000, 0.1125)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.00,0.8,0.1125,0.19021671826625386,,0.4472135954999579,0.10269797953221865,0.16316606038748355,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.1902 (0.8000, 0.1125)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.20,0.8,0.1125,0.19021671826625386,,0.4472135954999579,0.10269797953221865,0.16316606038748355,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.1902 (0.8000, 0.1125)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.40,0.8,0.1,0.17337461300309595,,0.4472135954999579,0.08385254915624211,0.1385946085795628,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.1734 (0.8000, 0.1000)"
Task 1,4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.60,0.8,0.1,0.17337461300309595,,0.4472135954999579,0.08385254915624211,0.1385946085795628,,20240228141427:20240228141606:20240228141753:20240228141931:20240228142110,5,"0.1734 (0.8000, 0.1000)"
Task 1,4096,Vanilla AE (0.75 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209090242:20240209090636:20240209091028:20240209091340:20240209091704,5,"0.0000 (0.0000, 0.0000)"
Task 1,12288,Vanilla AE (0.50 Masked),GradientBoostingClassifier,0.6375,0.75,0.6865079365079365,0.7708333333333334,0.4385107372307623,0.5,0.46175200659647164,0.20833333333333334,20240221201307:20240221201516:20240221201720:20240221224059,4,"0.6865 (0.6375, 0.7500)"
Task 1,12288,Vanilla AE (0.50 Masked),XGBClassifier,0.54,0.7,0.6,0.725,0.31104662029991587,0.4107919181288746,0.33541019662496846,0.3112474899497183,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.6000 (0.5400, 0.7000)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_0.80,0.6452159605100782,0.575,0.5956349760342501,,0.10344964503921023,0.14921670482891652,0.08844914941128099,,20240222170921:20240222171100:20240222171239:20240222200034:20240222200212,5,"0.5956 (0.6452, 0.5750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.60,0.7535353535353535,0.4375,0.5485791245791246,,0.05828904261112527,0.11692679333668567,0.11219018515309076,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.5486 (0.7535, 0.4375)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.40,0.702009102009102,0.45,0.543761896829363,,0.10539250402874345,0.12022115038544591,0.11854106268077456,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.5438 (0.7020, 0.4500)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.20,0.6217948717948718,0.4791666666666667,0.5410509031198686,,0.12512321343553293,0.09547032697824666,0.10754083081665039,,20240222010803:20240222011010:20240222011202,3,"0.5411 (0.6218, 0.4792)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.00,0.6523758594346829,0.475,0.5396817675078545,,0.11349329574246131,0.13693063937629152,0.11896099136829745,,20240222170921:20240222171100:20240222171239:20240222200034:20240222200212,5,"0.5397 (0.6524, 0.4750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.80,0.7538888888888888,0.3875,0.5090862470862471,,0.08025807139902726,0.08149003006503311,0.08689933296209074,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.5091 (0.7539, 0.3875)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.00,0.7623015873015874,0.375,0.5003504611330698,,0.07847215951274762,0.08838834764831845,0.09616675592463594,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.5004 (0.7623, 0.3750)"
Task 1,12288,Vanilla AE (0.50 Masked),LogisticRegression,0.35555555555555557,0.5555555555555555,0.43333333333333335,0.4027777777777778,0.33554819712314443,0.5091750772173156,0.40414518843273806,0.2160604053625562,20240222171100:20240222200034:20240222200212,3,"0.4333 (0.3556, 0.5556)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.20,0.7436507936507937,0.3125,0.4311803619721239,,0.08052720589585108,0.125,0.143859247246528,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.4312 (0.7437, 0.3125)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.40,0.800952380952381,0.25,0.36288570764274086,,0.1514255764902994,0.125,0.16194328231912009,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.3629 (0.8010, 0.2500)"
Task 1,12288,Vanilla AE (0.50 Masked),COPOD,0.5555555555555555,0.2888888888888889,0.3333333333333333,0.4222222222222222,0.3849001794597505,0.07698003589195009,0.0,0.15396007178390023,20240221224403:20240221224554:20240222010539,3,"0.3333 (0.5556, 0.2889)"
Task 1,12288,Vanilla AE (0.50 Masked),HBOS,0.4444444444444444,0.27777777777777773,0.3333333333333333,0.5416666666666666,0.5091750772173156,0.2545875386086578,0.3333333333333333,0.2946278254943948,20240222171100:20240222200034:20240222200212,3,"0.3333 (0.4444, 0.2778)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.60,0.9047619047619048,0.2,0.30413392234364095,,0.14677176197545183,0.1354967711792425,0.18002609011233303,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.3041 (0.9048, 0.2000)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.80,0.6866666666666668,0.15,0.234739254553496,,0.41739935579996074,0.12183492931011204,0.17769036081557785,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.2347 (0.6867, 0.1500)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.00,0.8,0.125,0.2111317509459924,,0.4472135954999579,0.09882117688026186,0.15816404213771024,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.2111 (0.8000, 0.1250)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.40,0.8,0.1,0.17337461300309595,,0.4472135954999579,0.08385254915624211,0.1385946085795628,,20240222170921:20240222171100:20240222171239:20240222200034:20240222200212,5,"0.1734 (0.8000, 0.1000)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.60,0.8,0.1,0.17337461300309595,,0.4472135954999579,0.08385254915624211,0.1385946085795628,,20240222170921:20240222171100:20240222171239:20240222200034:20240222200212,5,"0.1734 (0.8000, 0.1000)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.20,0.75,0.1,0.17021671826625387,,0.4330127018922193,0.08385254915624211,0.13466253813026327,,20240222170921:20240222171100:20240222171239:20240222200034:20240222200212,5,"0.1702 (0.7500, 0.1000)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.80,0.8,0.0875,0.1546611627106983,,0.4472135954999579,0.07126096406869613,0.11956900976388268,,20240222170921:20240222171100:20240222171239:20240222200034:20240222200212,5,"0.1547 (0.8000, 0.0875)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.00,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.20,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.40,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.60,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.80,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.00,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.20,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.40,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.60,0.8,0.075,0.13374613003095975,,0.4472135954999579,0.06846531968814577,0.11380393946162375,,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.1337 (0.8000, 0.0750)"
Task 1,12288,Vanilla AE (0.50 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240221201307:20240221201516:20240221201720:20240221201933:20240221224059,5,"0.0000 (0.0000, 0.0000)"
Task 1,4096,Vanilla AE (0.50 Masked),LogisticRegression,0.8111111111111112,0.9333333333333332,0.8493265993265994,0.762962962962963,0.2009237924447236,0.11547005383792512,0.08661039432655199,0.3192068359468925,20240228020457:20240228020755:20240228021052,3,"0.8493 (0.8111, 0.9333)"
Task 1,4096,Vanilla AE (0.50 Masked),GMM,0.7222222222222222,1.0,0.8363636363636364,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240228064238:20240228064641:20240228065044,3,"0.8364 (0.7222, 1.0000)"
Task 1,4096,Vanilla AE (0.50 Masked),XGBClassifier,0.72,0.8699999999999999,0.7761904761904761,0.6938888888888889,0.06708203932499367,0.1857417562100671,0.08135404553938046,0.20488253183678654,20240228013456:20240228013622:20240228013752:20240228013920:20240228014046,5,"0.7762 (0.7200, 0.8700)"
Task 1,4096,Vanilla AE (0.50 Masked),GradientBoostingClassifier,0.7,0.7933333333333333,0.7277777777777777,0.768888888888889,0.282842712474619,0.21653842358548955,0.22600939563119993,0.2745816121454513,20240228020200:20240228020457:20240228020755:20240228021052:20240228021346,5,"0.7278 (0.7000, 0.7933)"
Task 1,4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_0.80,0.6122994652406417,0.53125,0.5622895622895623,,0.027786911351372363,0.10825317547305482,0.05054244780784607,,20240209171818:20240209172010:20240209172151:20240209172327,4,"0.5623 (0.6123, 0.5312)"
Task 1,4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.00,0.6148085901027078,0.5,0.5346328960756813,,0.11340255788334391,0.18750000000000003,0.1346338542565419,,20240228013456:20240228013622:20240228013752:20240228013920:20240228014046,5,"0.5346 (0.6148, 0.5000)"
Task 1,4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.40,0.7806186868686869,0.40625,0.5290993265993266,,0.10409011573465421,0.0625,0.056469497491735646,,20240209171818:20240209172010:20240209172151:20240209172327,4,"0.5291 (0.7806, 0.4062)"
Task 1,4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.20,0.6726190476190477,0.45,0.5250928641251222,,0.12169671607298138,0.1354967711792425,0.10556294086465304,,20240228013456:20240228013622:20240228013752:20240228013920:20240228014046,5,"0.5251 (0.6726, 0.4500)"
