Dataset,Input Size,Type,Classifier,Precision,Recall,F1-Score,Area Under Curve,Precision Standard Deviation,Recall Standard Deviation,F1-Score Standard Deviation,Area Under Curve Standard Deviation,Autoencoders,AE Count,Formated Results
Task 2 (25% Noise),12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223144434:20240223144649:20240223144905:20240223145122:20240223145339,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223144434:20240223144649:20240223144905:20240223145122:20240223145339,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223144434:20240223144649:20240223144905:20240223145122:20240223145339,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223144434:20240223144649:20240223144905:20240223145122:20240223145339,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223144434:20240223144649:20240223144905:20240223145122:20240223145339,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223144434:20240223144649:20240223144905:20240223145122:20240223145339,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),SVC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"1.0000 (1.0000, 1.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),LogisticRegression,0.8375,0.9375,0.8660714285714285,0.888888888888889,0.19737865470545018,0.125,0.10258147583103625,0.12830005981991682,20240209151119:20240209151258:20240209151434:20240209151619,4,"0.8661 (0.8375, 0.9375)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),XGBClassifier,0.6888888888888888,0.9333333333333332,0.7833333333333333,0.5981481481481481,0.10183501544346318,0.11547005383792512,0.028867513459481416,0.15278619505432073,20240209160025:20240209160224:20240209160425,3,"0.7833 (0.6889, 0.9333)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),GradientBoostingClassifier,0.6875,0.7708333333333333,0.7232142857142858,0.7881944444444444,0.23935677693908453,0.15774745405000762,0.20281815520715257,0.1922411546018015,20240209151119:20240209151258:20240209151434:20240209151619,4,"0.7232 (0.6875, 0.7708)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),HBOS,0.3333333333333333,0.47222222222222215,0.38888888888888884,0.23611111111111108,0.30550504633038933,0.4110735718596873,0.34694433324435536,0.20553678592984365,20240209160025:20240209160224:20240209160425,3,"0.3889 (0.3333, 0.4722)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_0.80,0.1392857142857143,0.1,0.11311594202898548,,0.14308018302864375,0.10458250331675945,0.11511491660234405,,20240209165006:20240209165137:20240209165306:20240209165436:20240209171840,5,"0.1131 (0.1393, 0.1000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),COPOD,0.2,0.06666666666666667,0.1,0.5133333333333333,0.4472135954999579,0.14907119849998596,0.22360679774997896,0.09603240193925287,20240209165006:20240209165137:20240209165306:20240209165436:20240209171840,5,"0.1000 (0.2000, 0.0667)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.20,0.03333333333333332,0.0125,0.01818181818181818,,0.07453559924999295,0.02795084971874737,0.04065578140908708,,20240209165006:20240209165137:20240209165306:20240209165436:20240209171840,5,"0.0182 (0.0333, 0.0125)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.00,0.025,0.0125,0.01666666666666666,,0.05590169943749474,0.02795084971874737,0.037267799624996475,,20240209165006:20240209165137:20240209165306:20240209165436:20240209171840,5,"0.0167 (0.0250, 0.0125)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_1.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_2.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.75 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209090138:20240209090333:20240209090525:20240209090712:20240209090901,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),SVC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240223140707:20240223140906:20240223141107:20240223141309:20240223141509,5,"1.0000 (1.0000, 1.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),XGBClassifier,1.0,0.9333333333333332,0.9629629629629629,1.0,0.0,0.11547005383792512,0.0641500299099584,0.0,20240223175220:20240223175430:20240223175629,3,"0.9630 (1.0000, 0.9333)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),GradientBoostingClassifier,1.0,0.8888888888888888,0.9333333333333332,1.0,0.0,0.19245008972987526,0.11547005383792512,0.0,20240226203805:20240226204127:20240226204756,3,"0.9333 (1.0000, 0.8889)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),GMM,0.7777777777777778,1.0,0.8727272727272727,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240226012113:20240226012438:20240226012805,3,"0.8727 (0.7778, 1.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),KNeighborsClassifier,0.7777777777777778,1.0,0.8727272727272727,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240226012113:20240226012438:20240226012805,3,"0.8727 (0.7778, 1.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),LogisticRegression,0.7777777777777778,1.0,0.8727272727272727,0.65,0.09622504486493767,0.0,0.06298366572977737,0.40926763859362253,20240226012113:20240226012438:20240226012805,3,"0.8727 (0.7778, 1.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),HBOS,0.7708333333333334,0.7083333333333334,0.6892857142857143,0.75,0.3145764348029479,0.34359213546813844,0.2853271186302668,0.21516574145596765,20240226211125:20240226211448:20240226211817:20240226212141,4,"0.6893 (0.7708, 0.7083)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),COPOD,0.29166666666666663,0.225,0.25,0.45625,0.3435921354681384,0.26299556396765833,0.28867513459481287,0.180710403685012,20240224223509:20240224223746:20240224224019:20240224224249,4,"0.2500 (0.2917, 0.2250)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_0.80,0.253525641025641,0.109375,0.14351611788090912,,0.057051282051282015,0.05983919423477113,0.05274809229170091,,20240224223509:20240224223746:20240224224019:20240224224249,4,"0.1435 (0.2535, 0.1094)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.00,0.1282051282051282,0.0625,0.0762250453720508,,0.17578601539489858,0.10825317547305482,0.12054970530247267,,20240223231648:20240223231918:20240223232147:20240223232419:20240223232654,5,"0.0762 (0.1282, 0.0625)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.20,0.05,0.03125,0.03846153846153845,,0.1,0.0625,0.0769230769230769,,20240224223509:20240224223746:20240224224019:20240224224249,4,"0.0385 (0.0500, 0.0312)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.60,0.04444444444444444,0.025,0.032,,0.09938079899999065,0.05590169943749474,0.07155417527999326,,20240223231648:20240223231918:20240223232147:20240223232419:20240223232654,5,"0.0320 (0.0444, 0.0250)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.40,0.04,0.025,0.03076923076923076,,0.0894427190999916,0.05590169943749474,0.06880209161537812,,20240223231648:20240223231918:20240223232147:20240223232419:20240223232654,5,"0.0308 (0.0400, 0.0250)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_1.80,0.025,0.0125,0.01666666666666666,,0.05590169943749474,0.02795084971874737,0.037267799624996475,,20240223231648:20240223231918:20240223232147:20240223232419:20240223232654,5,"0.0167 (0.0250, 0.0125)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_2.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),12288,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240223114212:20240223114358:20240223114543:20240223114729:20240223114914,5,"0.0000 (0.0000, 0.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.50 Masked),SVC,0.9375,0.9166666666666666,0.9142857142857143,0.9166666666666667,0.125,0.16666666666666674,0.10168645954315533,0.10638078975070415,20240209101751:20240209101938:20240209102132:20240209102311,4,"0.9143 (0.9375, 0.9167)"
Task 2 (25% Noise),4096,Vanilla AE (0.50 Masked),GradientBoostingClassifier,0.8400000000000001,0.9199999999999999,0.8555555555555555,0.7683333333333333,0.16733200530681513,0.17888543819998315,0.10650160840378235,0.1465340309355551,20240209100146:20240209100310:20240209100432:20240209100559:20240209100730,5,"0.8556 (0.8400, 0.9200)"
Task 2 (25% Noise),4096,Vanilla AE (0.50 Masked),GMM,0.7083333333333333,1.0,0.8272727272727274,0.5,0.08333333333333337,0.0,0.05454545454545457,0.0,20240209100146:20240209100310:20240209100559:20240209100730,4,"0.8273 (0.7083, 1.0000)"
Task 2 (25% Noise),4096,Vanilla AE (0.50 Masked),XGBClassifier,0.8133333333333332,0.8800000000000001,0.802063492063492,0.8338888888888889,0.1849924923401548,0.2683281572999748,0.16017556190755536,0.16066028879303595,20240209100146:20240209100310:20240209100432:20240209100559:20240209100730,5,"0.8021 (0.8133, 0.8800)"
