name,dataset,type,len,attempt,leader,input_size,hidden_layers,hidden_layers_divisor,z_layer_divisor,dropout,learning_rate,batch_size,masking,mask_size,gen_loss,disc_loss,val_loss,epochs
20240226160242,Task 2 (25% Noise),Vanilla AE,3,4,20240226152230.0,12288,1,24,24,0.25,1e-05,32,False,0.75,,,0.0001943428214872,117
20240226160520,Task 2 (25% Noise),Adversarial AE,3,4,20240226152230.0,12288,1,24,24,0.25,1e-05,32,False,0.75,0.480795681476593,3.038545608520508,0.0158211849629879,1
20240226160824,Task 2 (25% Noise),Adversarial AE,3,0,,12288,2,6,12,0.5,0.0001,32,True,0.25,0.6130034327507019,0.7830861210823059,0.0182871781289577,11
20240226161007,Task 2 (25% Noise),Vanilla AE,3,0,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,,,0.0122170271351933,27
20240226161209,Task 2 (25% Noise),Adversarial AE,3,1,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,0.6388338804244995,0.7536830902099609,0.0147780450060963,12
20240226161358,Task 2 (25% Noise),Vanilla AE,3,1,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,,,0.012878549285233,26
20240226161558,Task 2 (25% Noise),Adversarial AE,3,2,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,0.720291018486023,0.6691899299621582,0.0132469218224287,12
20240226161740,Task 2 (25% Noise),Vanilla AE,3,2,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,,,0.0086525529623031,43
20240226161946,Task 2 (25% Noise),Adversarial AE,3,3,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,0.6930951476097107,0.6950724720954895,0.0136340213939547,11
20240226162132,Task 2 (25% Noise),Vanilla AE,3,3,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,,,0.010525251738727,18
20240226162330,Task 2 (25% Noise),Adversarial AE,3,4,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,0.6752493381500244,0.7163850665092468,0.0156042966991662,10
20240226162510,Task 2 (25% Noise),Vanilla AE,3,4,20240226160824.0,12288,2,6,12,0.5,0.0001,32,True,0.25,,,0.0127170234918594,18
20240226162706,Task 2 (25% Noise),Adversarial AE,3,0,,12288,2,24,96,0.25,0.0001,32,True,0.25,0.8576157689094543,0.5544308423995972,0.0136830061674118,10
20240226162841,Task 2 (25% Noise),Vanilla AE,3,0,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,,,0.0120172128081321,14
20240226163023,Task 2 (25% Noise),Adversarial AE,3,1,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,0.8865930438041687,0.5397961735725403,0.0117561742663383,12
20240226163158,Task 2 (25% Noise),Vanilla AE,3,1,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,,,0.0127497790381312,13
20240226163340,Task 2 (25% Noise),Adversarial AE,3,2,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,0.819780707359314,0.5858483910560608,0.0124172121286392,10
20240226163517,Task 2 (25% Noise),Vanilla AE,3,2,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,,,0.0109192766249179,13
20240226163652,Task 2 (25% Noise),Adversarial AE,3,3,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,0.8957837820053101,0.5308893918991089,0.0094162309542298,10
20240226163828,Task 2 (25% Noise),Vanilla AE,3,3,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,,,0.0096598146483302,13
20240226164005,Task 2 (25% Noise),Adversarial AE,3,4,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,0.8334795832633972,0.5790182948112488,0.0113929789513349,10
20240226164136,Task 2 (25% Noise),Vanilla AE,3,4,20240226162706.0,12288,2,24,96,0.25,0.0001,32,True,0.25,,,0.0102622406557202,20
20240226164410,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,24,24,0.1,0.0001,32,True,0.25,0.6235982179641724,0.7730245590209961,0.0116056185215711,10
20240226164542,Task 2 (25% Noise),Vanilla AE,3,0,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,,,0.0142413144931197,14
20240226164723,Task 2 (25% Noise),Adversarial AE,3,1,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,0.6937391757965088,0.7056836485862732,0.0133254053071141,9
20240226164856,Task 2 (25% Noise),Vanilla AE,3,1,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,,,0.0147986821830272,13
20240226165029,Task 2 (25% Noise),Adversarial AE,3,2,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,0.7308764457702637,0.6682968139648438,0.0133913233876228,9
20240226165200,Task 2 (25% Noise),Vanilla AE,3,2,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,,,0.0143189588561654,13
20240226165337,Task 2 (25% Noise),Adversarial AE,3,3,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,0.603918194770813,0.8113867044448853,0.0065934816375374,10
20240226165510,Task 2 (25% Noise),Vanilla AE,3,3,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,,,0.0125004453584551,13
20240226165652,Task 2 (25% Noise),Adversarial AE,3,4,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,0.7075861692428589,0.6911864280700684,0.0109727485105395,10
20240226165824,Task 2 (25% Noise),Vanilla AE,3,4,20240226164410.0,12288,1,24,24,0.1,0.0001,32,True,0.25,,,0.0110563719645142,14
