Dataset,Input Size,Type,Classifier,Precision,Recall,F1-Score,Area Under Curve,Precision Standard Deviation,Recall Standard Deviation,F1-Score Standard Deviation,Area Under Curve Standard Deviation,Autoencoders,AE Count,Formated Results
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209104247:20240209104440:20240209104638:20240209104852:20240209105115,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Vanilla AE,COPOD,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240222103708:20240222103920:20240222104139:20240222104343:20240222104554,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,ExtraTreesClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240222103708:20240222103920:20240222104139:20240222104343:20240222104554,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,GradientBoostingClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240219003239:20240219003449:20240219003701:20240219003909:20240219004120,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,HBOS,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240222205859:20240222210355:20240222210935:20240222211539:20240222212031,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,KNeighborsClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240219003239:20240219003449:20240219003701:20240219003909:20240219004120,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,LogisticRegression,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240219003239:20240219003449:20240219003701:20240219003909:20240219004120,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,RandomForestClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240219003239:20240219003449:20240219003701:20240219003909:20240219004120,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,XGBClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240219003239:20240219003449:20240219003701:20240219003909:20240219004120,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,GMM,0.9444444444444445,1.0,0.9696969696969697,0.8333333333333334,0.09622504486493756,0.0,0.05248638810814775,0.28867513459481287,20240221190829:20240221191050:20240221191312,3,"0.9697 (0.9444, 1.0000)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_0.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240221233810:20240221234322:20240221234824:20240221235308:20240221235631,5,"0.6899 (0.5301, 0.9875)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_1.20,0.522962962962963,0.9625,0.6774519716885743,,0.023188853099997877,0.08385254915624211,0.04069688937815598,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.6775 (0.5230, 0.9625)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_1.40,0.5067816091954024,0.9125,0.6507246376811595,,0.050855412253527986,0.16298006013006622,0.0851873159981774,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.6507 (0.5068, 0.9125)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_1.00,0.5017091454272864,0.9,0.6430323299888518,,0.062110259629369474,0.19059938352471134,0.10223153877241942,,20240221233810:20240221234322:20240221234824:20240221235308:20240221235631,5,"0.6430 (0.5017, 0.9000)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_1.60,0.4765217391304348,0.825,0.6020066889632107,,0.07779247918189312,0.23962861890851017,0.12822936128883491,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.6020 (0.4765, 0.8250)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_1.80,0.45939393939393935,0.7875,0.5772775063392913,,0.10181096655531494,0.2918154382482188,0.16279186125777745,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.5773 (0.4594, 0.7875)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_2.00,0.45011494252873563,0.7625,0.5629455542499021,,0.10680876385360921,0.2977782312392899,0.16890104187377478,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.5629 (0.4501, 0.7625)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_2.20,0.439298245614035,0.75,0.5502098371663589,,0.13113140261673195,0.3451675317871019,0.20183184022977513,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.5502 (0.4393, 0.7500)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_2.40,0.43607985480943745,0.7375,0.5444127357170836,,0.1284158510271366,0.33482738089947184,0.19696767172242483,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.5444 (0.4361, 0.7375)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_2.60,0.4056704980842912,0.6875,0.5057118499573743,,0.16759340707403875,0.40019526483955303,0.24713994327425,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.5057 (0.4057, 0.6875)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_2.80,0.3827777777777778,0.65,0.4775924203673565,,0.19448809033961595,0.42756578441217674,0.2753807789513443,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.4776 (0.3828, 0.6500)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_3.00,0.3555050505050505,0.575,0.4345302194104187,,0.183172599768604,0.4107919181288746,0.26079444807856755,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.4345 (0.3555, 0.5750)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_3.20,0.3125375773651636,0.5375,0.3938556067588326,,0.2569731496377795,0.46895828705760173,0.33315560822318946,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.3939 (0.3125, 0.5375)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_3.40,0.3125375773651636,0.5375,0.3938556067588326,,0.2569731496377795,0.46895828705760173,0.33315560822318946,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.3939 (0.3125, 0.5375)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_3.60,0.3047816091954023,0.5125,0.38082635958324396,,0.25056134099089283,0.4493919503061887,0.3226242888860336,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.3808 (0.3048, 0.5125)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_3.80,0.288,0.4875,0.36186252771618627,,0.26404545063303025,0.4515597967047111,0.3328358324288669,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.3619 (0.2880, 0.4875)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_4.00,0.28429629629629627,0.475,0.3555200330015985,,0.2604335311411746,0.43883724203854896,0.32653984897371613,,20240222100813:20240222101212:20240222101545:20240222101836:20240222102114,5,"0.3555 (0.2843, 0.4750)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_4.20,0.27999999999999997,0.4875,0.3539365452408931,,0.2683281572999748,0.5007806406002532,0.34809434823006113,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3539 (0.2800, 0.4875)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_4.40,0.27999999999999997,0.4875,0.3539365452408931,,0.2683281572999748,0.5007806406002532,0.34809434823006113,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3539 (0.2800, 0.4875)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_4.60,0.26596491228070174,0.4625,0.3354037267080746,,0.26667128343187274,0.5069824947668312,0.3489334634829352,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3354 (0.2660, 0.4625)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_4.80,0.2577777777777778,0.45,0.32531969309462916,,0.26740638144873463,0.5123475382979799,0.35144796996258076,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3253 (0.2578, 0.4500)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_5.00,0.2577777777777778,0.45,0.32531969309462916,,0.26740638144873463,0.5123475382979799,0.35144796996258076,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3253 (0.2578, 0.4500)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_5.20,0.2577777777777778,0.45,0.32531969309462916,,0.26740638144873463,0.5123475382979799,0.35144796996258076,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3253 (0.2578, 0.4500)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_5.40,0.2577777777777778,0.45,0.32531969309462916,,0.26740638144873463,0.5123475382979799,0.35144796996258076,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3253 (0.2578, 0.4500)"
Task 2 (10% Noise),12288,Vanilla AE,ReconstructionThreshold_5.60,0.2577777777777778,0.45,0.32531969309462916,,0.26740638144873463,0.5123475382979799,0.35144796996258076,,20240222145822:20240222150356:20240222150933:20240222151439:20240222151919,5,"0.3253 (0.2578, 0.4500)"
Task 2 (10% Noise),12288,Vanilla AE,ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240219003239:20240219003449:20240219003701:20240219003909:20240219004120,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),4096,Vanilla AE,COPOD,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240209111506:20240209111819:20240209112749,3,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,GradientBoostingClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240209102814:20240209103125:20240209103428:20240209103725:20240209104027,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,KNeighborsClassifier,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240209125117:20240209125254:20240209125502:20240209125705:20240209125855,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,LogisticRegression,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240209102814:20240209103125:20240209103428:20240209103725:20240209104027,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,ExtraTreesClassifier,1.0,0.95,0.9714285714285713,1.0,0.0,0.11180339887498948,0.06388765649999402,0.0,20240209102814:20240209103125:20240209103428:20240209103725:20240209104027,5,"0.9714 (1.0000, 0.9500)"
Task 2 (10% Noise),4096,Vanilla AE,RandomForestClassifier,0.9166666666666666,1.0,0.95,0.96875,0.16666666666666669,0.0,0.09999999999999998,0.0625,20240209111506:20240209111819:20240209112125:20240209112749,4,"0.9500 (0.9167, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,SVC,0.9166666666666666,1.0,0.95,1.0,0.16666666666666669,0.0,0.09999999999999998,0.0,20240209111506:20240209111819:20240209112125:20240209112749,4,"0.9500 (0.9167, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,XGBClassifier,0.9099999999999999,1.0,0.9492063492063492,0.9166666666666666,0.12449899597988731,0.0,0.07045187625768938,0.1178511301977579,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.9492 (0.9100, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,HBOS,0.9166666666666666,0.9375,0.9142857142857143,0.9375,0.16666666666666669,0.125,0.10168645954315536,0.07216878364870322,20240209111506:20240209111819:20240209112125:20240209112749,4,"0.9143 (0.9167, 0.9375)"
Task 2 (10% Noise),4096,Vanilla AE,GMM,0.75,1.0,0.8550649350649351,0.5666666666666667,0.08333333333333337,0.0,0.05455782172723588,0.14907119849998604,20240209094210:20240209094520:20240209094840:20240209095205:20240209095511,5,"0.8551 (0.7500, 1.0000)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_0.80,0.5017091454272864,0.9,0.6430323299888518,,0.06211025962936947,0.19059938352471134,0.10223153877241942,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.6430 (0.5017, 0.9000)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_1.00,0.49159420289855066,0.8625,0.6251140164183643,,0.058488631158501295,0.1789727632909544,0.09612665262244205,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.6251 (0.4916, 0.8625)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_1.20,0.4672352285395764,0.7875,0.5848542761586241,,0.06537019612319207,0.20539595906443728,0.10855832091430678,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.5849 (0.4672, 0.7875)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_1.40,0.4421212121212121,0.725,0.5466819221967965,,0.08603339305134107,0.25617376914899,0.1397577466324137,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.5467 (0.4421, 0.7250)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_1.60,0.42333333333333334,0.675,0.5177545134066873,,0.09249624617007739,0.2554102092712819,0.14567286847541183,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.5178 (0.4233, 0.6750)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_1.80,0.398375812093953,0.6,0.47699237699237695,,0.07578692519857524,0.2053959590644373,0.11852631757129672,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.4770 (0.3984, 0.6000)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_2.00,0.3808924485125858,0.5625,0.4523989523989524,,0.08901980923168755,0.21194781197266463,0.13177179022117003,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.4524 (0.3809, 0.5625)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_2.20,0.35991601753615476,0.5125,0.4212579749911451,,0.08474858960887995,0.19465514377996798,0.1238531947580722,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.4213 (0.3599, 0.5125)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_2.40,0.3258626795199685,0.45,0.3762903762903762,,0.1076409344758435,0.21378289220608837,0.14735688034692732,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.3763 (0.3259, 0.4500)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_2.60,0.2897385620915033,0.375,0.3257648022353904,,0.09421336817227187,0.1711632992203644,0.12458827141531467,,20240209105302:20240209105432:20240209105617:20240209105746:20240209105928,5,"0.3258 (0.2897, 0.3750)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_2.80,0.25662916793351576,0.375,0.30370715871564763,,0.20827868610276,0.32775276505317236,0.25485575425787116,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.3037 (0.2566, 0.3750)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_3.00,0.251095571095571,0.3625,0.29560999272374483,,0.2041323570150227,0.3199120973017432,0.24916723363970636,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2956 (0.2511, 0.3625)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_3.20,0.251095571095571,0.3625,0.29560999272374483,,0.2041323570150227,0.3199120973017432,0.24916723363970636,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2956 (0.2511, 0.3625)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_3.40,0.251095571095571,0.3625,0.29560999272374483,,0.2041323570150227,0.3199120973017432,0.24916723363970636,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2956 (0.2511, 0.3625)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_3.60,0.251095571095571,0.3625,0.29560999272374483,,0.2041323570150227,0.3199120973017432,0.24916723363970636,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2956 (0.2511, 0.3625)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_3.80,0.22272727272727272,0.3125,0.2598862019914651,,0.20549722449357757,0.29315098498896436,0.241221540215662,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2599 (0.2227, 0.3125)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_4.00,0.21606060606060606,0.3,0.25087719298245614,,0.20151401230026586,0.28777161083053343,0.23648446031234546,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2509 (0.2161, 0.3000)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_4.20,0.21606060606060606,0.3,0.25087719298245614,,0.20151401230026586,0.28777161083053343,0.23648446031234546,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2509 (0.2161, 0.3000)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_4.40,0.21606060606060606,0.3,0.25087719298245614,,0.20151401230026586,0.28777161083053343,0.23648446031234546,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2509 (0.2161, 0.3000)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_4.60,0.20361972123985855,0.275,0.23366107576633893,,0.19189686081305193,0.26736562045259293,0.22301806622931766,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2337 (0.2036, 0.2750)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_4.80,0.20361972123985855,0.275,0.23366107576633893,,0.19189686081305193,0.26736562045259293,0.22301806622931766,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2337 (0.2036, 0.2750)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_5.00,0.20361972123985855,0.275,0.23366107576633893,,0.19189686081305193,0.26736562045259293,0.22301806622931766,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2337 (0.2036, 0.2750)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_5.20,0.19543258673693456,0.2625,0.22357704215289353,,0.1895809417123807,0.2666341125962693,0.22120856840828465,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2236 (0.1954, 0.2625)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_5.40,0.18628225993954892,0.25,0.21288185498711815,,0.18906808579018514,0.2688226645950821,0.22179241441308026,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2129 (0.1863, 0.2500)"
Task 2 (10% Noise),4096,Vanilla AE,ReconstructionThreshold_5.60,0.18628225993954892,0.25,0.21288185498711815,,0.18906808579018514,0.2688226645950821,0.22179241441308026,,20240209130103:20240209130310:20240209130515:20240209130709:20240209130907,5,"0.2129 (0.1863, 0.2500)"
Task 2 (10% Noise),4096,Vanilla AE,ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209094210:20240209094520:20240209094840:20240209095205:20240209095511,5,"0.0000 (0.0000, 0.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),SVC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240221180444:20240221180639:20240221180828:20240221181012:20240221181158,5,"1.0000 (1.0000, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),GradientBoostingClassifier,0.8833333333333334,1.0,0.9314285714285715,0.9555555555555555,0.16244657241348273,0.0,0.09604420750840917,0.09938079899999061,20240223030643:20240223030912:20240223031142:20240223031407:20240223031634,5,"0.9314 (0.8833, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),XGBClassifier,0.8666666666666667,1.0,0.9166666666666666,1.0,0.23094010767585033,0.0,0.14433756729740652,0.0,20240223030643:20240223030912:20240223031634,3,"0.9167 (0.8667, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),GMM,0.8333333333333334,1.0,0.903030303030303,0.5,0.1666666666666667,0.0,0.10013764631429274,0.0,20240222022152:20240222022414:20240222022637,3,"0.9030 (0.8333, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),LogisticRegression,0.8333333333333334,1.0,0.903030303030303,0.6875,0.1666666666666667,0.0,0.10013764631429274,0.4419417382415922,20240222022152:20240222022414:20240222022637,3,"0.9030 (0.8333, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),KNeighborsClassifier,0.7222222222222222,1.0,0.8363636363636364,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240221230413:20240221231009:20240221231201,3,"0.8364 (0.7222, 1.0000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),HBOS,0.8,0.5666666666666667,0.6409523809523809,0.6166666666666666,0.2738612787525831,0.09128709291752765,0.1132692896278118,0.2400810048481322,20240223030643:20240223030912:20240223031142:20240223031407:20240223031634,5,"0.6410 (0.8000, 0.5667)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),COPOD,0.4,0.25,0.3066666666666667,0.5016666666666667,0.4183300132670378,0.2763853991962833,0.3319973226130329,0.20415816308821827,20240222204230:20240222204446:20240222204706:20240222204931:20240222205147,5,"0.3067 (0.4000, 0.2500)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_0.80,0.2574444444444445,0.325,0.28525824964131996,,0.31600701273668824,0.3937996000505841,0.34693752910695136,,20240222011915:20240222012149:20240222012416:20240222012646:20240222012914,5,"0.2853 (0.2574, 0.3250)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.00,0.28344155844155844,0.2875,0.2825438596491228,,0.39000183257869586,0.3579455265819088,0.36907528586439914,,20240222011915:20240222012149:20240222012416:20240222012646:20240222012914,5,"0.2825 (0.2834, 0.2875)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.20,0.2633333333333333,0.2375,0.2457217586249844,,0.3902278536672873,0.31061934099472943,0.3401409831218126,,20240222011915:20240222012149:20240222012416:20240222012646:20240222012914,5,"0.2457 (0.2633, 0.2375)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.40,0.242156862745098,0.2,0.21774891774891775,,0.39798971004802847,0.3042665361159521,0.3435481579873565,,20240222011915:20240222012149:20240222012416:20240222012646:20240222012914,5,"0.2177 (0.2422, 0.2000)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.60,0.25874125874125875,0.1875,0.21711366538952745,,0.39988750924463773,0.27950849718747367,0.32859975300813804,,20240222011915:20240222012149:20240222012416:20240222012646:20240222012914,5,"0.2171 (0.2587, 0.1875)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.80,0.22999999999999998,0.1375,0.1717948717948718,,0.38987177379235854,0.24366985862022408,0.29979173134490295,,20240222011915:20240222012149:20240222012416:20240222012646:20240222012914,5,"0.1718 (0.2300, 0.1375)"
Task 2 (10% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.00,0.2,0.0875,0.12173913043478261,,0.447213595499958,0.1956559480312316,0.27221697117388743,,20240221211113:20240221211308:20240221211504:20240221211655:20240221211846,5,"0.1217 (0.2000, 0.0875)"
