name,dataset,type,len,attempt,leader,input_size,hidden_layers,hidden_layers_divisor,z_layer_divisor,dropout,learning_rate,batch_size,masking,mask_size,gen_loss,disc_loss,val_loss,epochs
20240209093229,Task 2 (10% Noise),Adversarial AE,1,2,20240209092730.0,4096,2,2,32,0.5,1e-05,32,True,0.5,0.9029922485351562,0.521979033946991,0.0123611893504858,300
20240209093357,Task 2 (10% Noise),Vanilla AE,1,2,20240209092730.0,4096,2,2,32,0.5,1e-05,32,True,0.5,,,0.0116022378206253,207
20240209093510,Task 2 (10% Noise),Adversarial AE,1,3,20240209092730.0,4096,2,2,32,0.5,1e-05,32,True,0.5,0.9396836161613464,0.4971015751361847,0.0093925474211573,300
20240209093655,Task 2 (10% Noise),Vanilla AE,1,3,20240209092730.0,4096,2,2,32,0.5,1e-05,32,True,0.5,,,0.0097915371879935,172
20240209093754,Task 2 (10% Noise),Adversarial AE,1,4,20240209092730.0,4096,2,2,32,0.5,1e-05,32,True,0.5,0.7587032318115234,0.6318547129631042,0.0151506541296839,98
20240209093905,Task 2 (10% Noise),Vanilla AE,1,4,20240209092730.0,4096,2,2,32,0.5,1e-05,32,True,0.5,,,0.0107416613027453,182
20240209094018,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,8,32,0.5,1e-06,16,False,0.75,0.5318721532821655,1.3302549123764038,0.008101163432002,300
20240209094210,Task 2 (10% Noise),Vanilla AE,1,0,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,,,0.0041095465421676,300
20240209094339,Task 2 (10% Noise),Adversarial AE,1,1,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,0.4807259440422058,1.388916015625,0.0042516919784247,300
20240209094520,Task 2 (10% Noise),Vanilla AE,1,1,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,,,0.0092695178464055,300
20240209094646,Task 2 (10% Noise),Adversarial AE,1,2,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,0.4770337641239166,1.5894150733947754,0.0038873120211064,300
20240209094840,Task 2 (10% Noise),Vanilla AE,1,2,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,,,0.0060629993677139,300
20240209095004,Task 2 (10% Noise),Adversarial AE,1,3,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,0.4977732598781585,1.1969597339630127,0.0019848067313432,300
20240209095205,Task 2 (10% Noise),Vanilla AE,1,3,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,,,0.0021793527994304,300
20240209095323,Task 2 (10% Noise),Adversarial AE,1,4,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,0.4951611459255218,1.4672657251358032,0.0023153952788561,300
20240209095511,Task 2 (10% Noise),Vanilla AE,1,4,20240209094018.0,4096,1,8,32,0.5,1e-06,16,False,0.75,,,0.0021957315038889,300
20240209095627,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,4,16,0.25,1e-06,32,True,0.75,0.5660415887832642,2.3171727657318115,0.0226769745349884,300
20240209095744,Task 2 (10% Noise),Vanilla AE,1,0,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,,,0.0170203875750303,300
20240209095856,Task 2 (10% Noise),Adversarial AE,1,1,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,0.5897524952888489,2.1274335384368896,0.0186632964760065,300
20240209100015,Task 2 (10% Noise),Vanilla AE,1,1,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,,,0.0188077669590711,300
20240209100126,Task 2 (10% Noise),Adversarial AE,1,2,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,0.5983177423477173,1.668183445930481,0.0176552794873714,300
20240209100246,Task 2 (10% Noise),Vanilla AE,1,2,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,,,0.0171904135495424,300
20240209100402,Task 2 (10% Noise),Adversarial AE,1,3,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,0.6567766070365906,1.542196273803711,0.018528863787651,300
20240209100523,Task 2 (10% Noise),Vanilla AE,1,3,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,,,0.0142673291265964,300
20240209100647,Task 2 (10% Noise),Adversarial AE,1,4,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,0.5931423306465149,1.1338322162628174,0.0154923126101493,300
20240209100806,Task 2 (10% Noise),Vanilla AE,1,4,20240209095627.0,4096,1,4,16,0.25,1e-06,32,True,0.75,,,0.01512595359236,300
20240209100921,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,4,8,0.25,0.0001,16,True,0.75,0.7956640720367432,0.6707215309143066,0.021919872611761,8
20240209101004,Task 2 (10% Noise),Vanilla AE,1,0,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,,,0.0152212185785174,14
20240209101048,Task 2 (10% Noise),Adversarial AE,1,1,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,0.4176936745643616,1.1184154748916626,0.0129595352336764,5
20240209101131,Task 2 (10% Noise),Vanilla AE,1,1,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,,,0.0125667536631226,32
20240209101216,Task 2 (10% Noise),Adversarial AE,1,2,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,0.3495883643627167,1.329662203788757,0.0100737093016505,6
20240209101259,Task 2 (10% Noise),Vanilla AE,1,2,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,,,0.0169469565153121,18
20240209101346,Task 2 (10% Noise),Adversarial AE,1,3,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,0.3835211396217346,1.656282901763916,0.0103403385728597,5
20240209101434,Task 2 (10% Noise),Vanilla AE,1,3,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,,,0.0130193531513214,11
20240209101517,Task 2 (10% Noise),Adversarial AE,1,4,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,0.4810865521430969,0.9885210394859314,0.0129377292469143,5
20240209101604,Task 2 (10% Noise),Vanilla AE,1,4,20240209100921.0,4096,1,4,8,0.25,0.0001,16,True,0.75,,,0.0123731447383761,10
20240209101644,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,4,4,0.5,0.0001,8,True,0.75,0.3297602534294128,2.427084684371948,0.0173693336546421,23
20240209101747,Task 2 (10% Noise),Vanilla AE,1,0,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,,,0.0169894639402627,22
20240209101845,Task 2 (10% Noise),Adversarial AE,1,1,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,0.4245265424251556,1.1381449699401855,0.0174445621669292,5
20240209101941,Task 2 (10% Noise),Vanilla AE,1,1,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,,,0.0221433863043785,12
20240209102036,Task 2 (10% Noise),Adversarial AE,1,2,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,0.263672262430191,1.7160627841949463,0.0142020583152771,5
20240209102135,Task 2 (10% Noise),Vanilla AE,1,2,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,,,0.0157917942851781,31
20240209102234,Task 2 (10% Noise),Adversarial AE,1,3,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,0.3884091973304748,1.162369728088379,0.0155081124976277,5
20240209102336,Task 2 (10% Noise),Vanilla AE,1,3,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,,,0.0112898321822285,49
20240209102434,Task 2 (10% Noise),Adversarial AE,1,4,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,0.3341057300567627,1.2901095151901243,0.0136929247528314,5
20240209102530,Task 2 (10% Noise),Vanilla AE,1,4,20240209101644.0,4096,1,4,4,0.5,0.0001,8,True,0.75,,,0.0129217049106955,29
20240209102627,Task 2 (10% Noise),Adversarial AE,1,0,,4096,2,8,8,0.25,1e-06,32,False,0.75,0.3984556198120117,1.127920150756836,0.0151844443753361,300
20240209102814,Task 2 (10% Noise),Vanilla AE,1,0,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,,,0.0061950371600687,300
20240209102944,Task 2 (10% Noise),Adversarial AE,1,1,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,0.3953674137592315,1.1214076280593872,0.0116284508258104,300
20240209103125,Task 2 (10% Noise),Vanilla AE,1,1,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,,,0.010224075987935,300
20240209103251,Task 2 (10% Noise),Adversarial AE,1,2,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,0.3892455697059631,1.13441002368927,0.0109578687697649,300
20240209103428,Task 2 (10% Noise),Vanilla AE,1,2,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,,,0.0076178782619535,300
20240209103547,Task 2 (10% Noise),Adversarial AE,1,3,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,0.2857525050640106,1.392659068107605,0.009716959670186,300
20240209103725,Task 2 (10% Noise),Vanilla AE,1,3,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,,,0.003642265452072,300
20240209103847,Task 2 (10% Noise),Adversarial AE,1,4,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,0.3480217456817627,1.2252660989761353,0.0088224038481712,300
20240209104027,Task 2 (10% Noise),Vanilla AE,1,4,20240209102627.0,4096,2,8,8,0.25,1e-06,32,False,0.75,,,0.0042713112197816,300
20240209104148,Task 2 (10% Noise),Adversarial AE,1,0,,4096,2,2,8,0.25,1e-05,32,True,0.25,0.7506958842277527,0.6412262320518494,0.0196279324591159,83
20240209104247,Task 2 (10% Noise),Vanilla AE,1,0,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,,,0.0137671455740928,96
20240209104341,Task 2 (10% Noise),Adversarial AE,1,1,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,0.7277050018310547,0.6609272956848145,0.0173099152743816,86
20240209104440,Task 2 (10% Noise),Vanilla AE,1,1,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,,,0.0177705008536577,73
20240209104530,Task 2 (10% Noise),Adversarial AE,1,2,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,0.748147189617157,0.6412877440452576,0.0111349392682313,92
20240209104638,Task 2 (10% Noise),Vanilla AE,1,2,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,,,0.0157990287989377,70
20240209104729,Task 2 (10% Noise),Adversarial AE,1,3,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,0.8827369809150696,0.5411162972450256,0.0120351528748869,176
20240209104852,Task 2 (10% Noise),Vanilla AE,1,3,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,,,0.0134232714772224,64
20240209104940,Task 2 (10% Noise),Adversarial AE,1,4,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,0.9115594625473022,0.515819251537323,0.0107528436928987,244
20240209105115,Task 2 (10% Noise),Vanilla AE,1,4,20240209104148.0,4096,2,2,8,0.25,1e-05,32,True,0.25,,,0.0122671006247401,92
20240209105208,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,2,8,0.25,0.0001,8,False,0.75,0.0111507903784513,5.777219772338867,0.0042727231048047,10
20240209105302,Task 2 (10% Noise),Vanilla AE,1,0,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,,,0.0008314433507621,40
20240209105346,Task 2 (10% Noise),Adversarial AE,1,1,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,0.0017333211144432,6.745893955230713,0.004081861115992,10
20240209105432,Task 2 (10% Noise),Vanilla AE,1,1,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,,,0.0011850505834445,29
20240209105524,Task 2 (10% Noise),Adversarial AE,1,2,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,0.0057284808717668,5.274893760681152,0.0041884356178343,9
20240209105617,Task 2 (10% Noise),Vanilla AE,1,2,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,,,0.0022578057833015,25
20240209105704,Task 2 (10% Noise),Adversarial AE,1,3,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,0.0389945432543754,3.658196687698364,0.0023934834171086,3
20240209105746,Task 2 (10% Noise),Vanilla AE,1,3,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,,,0.001482905820012,27
20240209105830,Task 2 (10% Noise),Adversarial AE,1,4,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,0.002136340830475,6.15506649017334,0.0026405516546219,10
20240209105928,Task 2 (10% Noise),Vanilla AE,1,4,20240209105208.0,4096,1,2,8,0.25,0.0001,8,False,0.75,,,0.0007493647863157,18
20240209110010,Task 2 (10% Noise),Adversarial AE,1,0,,4096,2,4,4,0.25,1e-05,32,False,0.75,0.4869643747806549,0.9580549597740172,0.0073577342554926,133
20240209110139,Task 2 (10% Noise),Vanilla AE,1,0,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,,,0.0022063804790377,115
20240209110244,Task 2 (10% Noise),Adversarial AE,1,1,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,0.4574124813079834,1.0030946731567385,0.0039692292921245,127
20240209110413,Task 2 (10% Noise),Vanilla AE,1,1,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,,,0.0026017962954938,220
20240209110541,Task 2 (10% Noise),Adversarial AE,1,2,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,0.4896654188632965,0.9508432745933532,0.0035106602590531,145
20240209110701,Task 2 (10% Noise),Vanilla AE,1,2,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,,,0.0017481362447142,163
20240209110824,Task 2 (10% Noise),Adversarial AE,1,3,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,0.4571532309055328,1.0027295351028442,0.0023064834531396,124
20240209111000,Task 2 (10% Noise),Vanilla AE,1,3,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,,,0.000691422552336,107
20240209111104,Task 2 (10% Noise),Adversarial AE,1,4,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,0.4360653460025787,1.0402201414108276,0.0028524459339678,111
20240209111218,Task 2 (10% Noise),Vanilla AE,1,4,20240209110010.0,4096,2,4,4,0.25,1e-05,32,False,0.75,,,0.0005438231746666,106
20240209111321,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,2,16,0.1,1e-06,16,False,0.75,0.5230704545974731,1.1366147994995115,0.0050299605354666,300
20240209111506,Task 2 (10% Noise),Vanilla AE,1,0,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,,,0.0022043227218091,300
20240209111629,Task 2 (10% Noise),Adversarial AE,1,1,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,0.4479133486747741,1.7803442478179932,0.0026476220227777,300
20240209111819,Task 2 (10% Noise),Vanilla AE,1,1,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,,,0.0064610452391207,300
20240209111938,Task 2 (10% Noise),Adversarial AE,1,2,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,0.579365611076355,0.8855729699134827,0.0024815355427563,300
20240209112125,Task 2 (10% Noise),Vanilla AE,1,2,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,,,0.0028284909203648,300
20240209112248,Task 2 (10% Noise),Adversarial AE,1,3,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,0.5542842149734497,1.1498031616210938,0.000716405804269,291
20240209112434,Task 2 (10% Noise),Vanilla AE,1,3,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,,,0.0005800210055895,290
20240209112600,Task 2 (10% Noise),Adversarial AE,1,4,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,0.60193932056427,1.0347931385040283,0.0010011090198531,300
20240209112749,Task 2 (10% Noise),Vanilla AE,1,4,20240209111321.0,4096,1,2,16,0.1,1e-06,16,False,0.75,,,0.0003867127525154,300
20240209112909,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,2,16,0.5,0.0001,16,True,0.75,0.5843614339828491,0.8360222578048706,0.0147560117766261,8
20240209112950,Task 2 (10% Noise),Vanilla AE,1,0,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,,,0.0129548599943518,14
20240209113035,Task 2 (10% Noise),Adversarial AE,1,1,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,0.5276592969894409,1.389911651611328,0.012332921847701,7
20240209113119,Task 2 (10% Noise),Vanilla AE,1,1,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,,,0.0104484744369983,46
20240209113208,Task 2 (10% Noise),Adversarial AE,1,2,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,0.5762944221496582,0.904155731201172,0.0103501295670866,7
20240209113251,Task 2 (10% Noise),Vanilla AE,1,2,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,,,0.0121191842481493,24
20240209113334,Task 2 (10% Noise),Adversarial AE,1,3,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,0.6474080085754395,0.7511394619941711,0.0101246181875467,8
20240209113426,Task 2 (10% Noise),Vanilla AE,1,3,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,,,0.011699840426445,13
20240209113507,Task 2 (10% Noise),Adversarial AE,1,4,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,0.5933064818382263,1.0953586101531982,0.0096337329596281,7
20240209113554,Task 2 (10% Noise),Vanilla AE,1,4,20240209112909.0,4096,1,2,16,0.5,0.0001,16,True,0.75,,,0.0118995681405067,14
20240209113636,Task 2 (10% Noise),Adversarial AE,1,0,,4096,2,4,16,0.5,1e-05,32,True,0.5,0.8161278963088989,0.5876336693763733,0.0171962082386016,300
20240209113811,Task 2 (10% Noise),Vanilla AE,1,0,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,,,0.0143910394981503,269
20240209113925,Task 2 (10% Noise),Adversarial AE,1,1,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,0.8785263299942017,0.5400691628456116,0.0137734804302454,300
20240209114105,Task 2 (10% Noise),Vanilla AE,1,1,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,,,0.0173470433801412,225
20240209114217,Task 2 (10% Noise),Adversarial AE,1,2,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,0.8812095522880554,0.5356131196022034,0.0117052420973777,300
20240209114350,Task 2 (10% Noise),Vanilla AE,1,2,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,,,0.0148646160960197,270
20240209114502,Task 2 (10% Noise),Adversarial AE,1,3,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,0.8509482145309448,0.5582566857337952,0.0143989147618412,300
20240209114638,Task 2 (10% Noise),Vanilla AE,1,3,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,,,0.0084835169836878,283
20240209114750,Task 2 (10% Noise),Adversarial AE,1,4,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,0.8315743207931519,0.5719112157821655,0.012936127372086,300
20240209114930,Task 2 (10% Noise),Vanilla AE,1,4,20240209113636.0,4096,2,4,16,0.5,1e-05,32,True,0.5,,,0.0104149347171187,300
20240209115048,Task 2 (10% Noise),Adversarial AE,1,0,,4096,2,2,32,0.5,1e-05,16,True,0.5,0.8723822832107544,0.5476555228233337,0.0161847732961177,97
20240209115200,Task 2 (10% Noise),Vanilla AE,1,0,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,,,0.0130773335695266,153
20240209115301,Task 2 (10% Noise),Adversarial AE,1,1,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,1.1117194890975952,0.4018183946609497,0.0105685796588659,206
20240209115448,Task 2 (10% Noise),Vanilla AE,1,1,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,,,0.0188224837183952,110
20240209115551,Task 2 (10% Noise),Adversarial AE,1,2,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,1.1693754196166992,0.3728833198547363,0.0069284541532397,221
20240209115811,Task 2 (10% Noise),Vanilla AE,1,2,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,,,0.0124201783910393,150
20240209115927,Task 2 (10% Noise),Adversarial AE,1,3,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,1.1357017755508425,0.3910204172134399,0.0061226161196827,181
20240209120139,Task 2 (10% Noise),Vanilla AE,1,3,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,,,0.0076716118492186,193
20240209120257,Task 2 (10% Noise),Adversarial AE,1,4,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,1.0771080255508425,0.4190627932548523,0.0082174967974424,174
20240209120501,Task 2 (10% Noise),Vanilla AE,1,4,20240209115048.0,4096,2,2,32,0.5,1e-05,16,True,0.5,,,0.0092912437394261,190
20240209120628,Task 2 (10% Noise),Adversarial AE,1,0,,4096,2,8,4,0.1,1e-06,16,True,0.25,0.6891187429428101,0.7001459002494812,0.0183950774371624,262
20240209120930,Task 2 (10% Noise),Vanilla AE,1,0,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,,,0.0165375769138336,300
20240209121104,Task 2 (10% Noise),Adversarial AE,1,1,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,0.6687164306640625,0.7212603688240051,0.0151476766914129,300
20240209121412,Task 2 (10% Noise),Vanilla AE,1,1,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,,,0.0168895162642002,300
20240209121545,Task 2 (10% Noise),Adversarial AE,1,2,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,0.6629906892776489,0.7267645597457886,0.0111527191475033,300
20240209121816,Task 2 (10% Noise),Vanilla AE,1,2,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,,,0.0127955796197056,300
20240209121949,Task 2 (10% Noise),Adversarial AE,1,3,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,0.6500604748725891,0.7425795197486877,0.011603070423007,272
20240209122218,Task 2 (10% Noise),Vanilla AE,1,3,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,,,0.0090278936550021,300
20240209122346,Task 2 (10% Noise),Adversarial AE,1,4,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,0.652677595615387,0.742060124874115,0.0101576875895261,300
20240209122618,Task 2 (10% Noise),Vanilla AE,1,4,20240209120628.0,4096,2,8,4,0.1,1e-06,16,True,0.25,,,0.0143476948142051,300
20240209122741,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,2,4,0.25,1e-05,16,True,0.5,0.6912375688552856,0.6960001587867737,0.0188605450093746,77
20240209122858,Task 2 (10% Noise),Vanilla AE,1,0,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,,,0.0193689614534378,56
20240209123001,Task 2 (10% Noise),Adversarial AE,1,1,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,0.5389816164970398,0.970589518547058,0.0194714628159999,40
20240209123107,Task 2 (10% Noise),Vanilla AE,1,1,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,,,0.0193801019340753,64
20240209123209,Task 2 (10% Noise),Adversarial AE,1,2,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,0.5420095324516296,0.898910403251648,0.0140290232375264,56
20240209123315,Task 2 (10% Noise),Vanilla AE,1,2,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,,,0.0162265077233314,135
20240209123436,Task 2 (10% Noise),Adversarial AE,1,3,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,0.4670906662940979,1.0048664808273315,0.0133517039939761,39
20240209123600,Task 2 (10% Noise),Vanilla AE,1,3,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,,,0.0153526104986667,84
20240209123704,Task 2 (10% Noise),Adversarial AE,1,4,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,0.5458289980888367,0.8696511387825012,0.0131865944713354,41
20240209123824,Task 2 (10% Noise),Vanilla AE,1,4,20240209122741.0,4096,1,2,4,0.25,1e-05,16,True,0.5,,,0.0141229713335633,55
20240209123923,Task 2 (10% Noise),Adversarial AE,1,0,,4096,1,8,32,0.5,1e-05,8,True,0.25,0.7531238198280334,0.7249489426612854,0.0147230941802263,48
20240209124035,Task 2 (10% Noise),Vanilla AE,1,0,20240209123923.0,4096,1,8,32,0.5,1e-05,8,True,0.25,,,0.0126553550362586,59
20240209124124,Task 2 (10% Noise),Adversarial AE,1,1,20240209123923.0,4096,1,8,32,0.5,1e-05,8,True,0.25,0.7377707362174988,0.7956753969192505,0.0102784587070345,47
20240209124229,Task 2 (10% Noise),Vanilla AE,1,1,20240209123923.0,4096,1,8,32,0.5,1e-05,8,True,0.25,,,0.0158827435225248,52
