Dataset,Input Size,Type,Classifier,Precision,Recall,F1-Score,Area Under Curve,Precision Standard Deviation,Recall Standard Deviation,F1-Score Standard Deviation,Area Under Curve Standard Deviation,Autoencoders,AE Count,Formated Results
Task 3,4096,Vanilla AE (0.50 Masked),ReconstructionThreshold_5.60,0.3,0.01509971509971508,0.02857142857142856,,0.4472135954999579,0.020682269416389187,0.03912303982179756,,20240228212918:20240228213218:20240228213506:20240228213753:20240228214046,5,"0.0286 (0.3000, 0.0151)"
Task 3,4096,Vanilla AE (0.50 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240228205542:20240228205815:20240228210046:20240228210315:20240228210547,5,"0.0000 (0.0000, 0.0000)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.40,0.5536893704850361,0.6303247863247863,0.5847901371642648,,0.08358872459801078,0.09689867392538622,0.07142068206617154,,20240221032724:20240221032933:20240221033142:20240221033350:20240221033556,5,"0.5848 (0.5537, 0.6303)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.20,0.4904168828922332,0.728091168091168,0.5834320017881661,,0.11005524323791381,0.07788092051675743,0.09759031512015115,,20240221032724:20240221032933:20240221033142:20240221033350:20240221033556,5,"0.5834 (0.4904, 0.7281)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.00,0.4580096300815407,0.7721595441595441,0.5652774569652973,,0.03579463321156319,0.2097913679850104,0.07096059594678153,,20240221023059:20240221023345:20240221023629:20240221023913:20240221024154,5,"0.5653 (0.4580, 0.7722)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_0.80,0.413556271314892,0.8868262108262108,0.5599355104360584,,0.04325383474964239,0.10780533720829742,0.03672735746033931,,20240221023059:20240221023345:20240221023629:20240221023913:20240221024154,5,"0.5599 (0.4136, 0.8868)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.60,0.5007782884320776,0.6605698005698006,0.5565350633939972,,0.11532054254626158,0.09920087187325588,0.06146444855273392,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.5565 (0.5008, 0.6606)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.80,0.5707912457912457,0.5465413105413106,0.5421873462113752,,0.1486972577328006,0.10922441117708323,0.07574792934057446,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.5422 (0.5708, 0.5465)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.00,0.6286080586080586,0.5015270655270655,0.5398819126373502,,0.18470246035043594,0.1250727332814074,0.09230579278775185,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.5399 (0.6286, 0.5015)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.20,0.6541815210932859,0.4334358974358974,0.49756030754887026,,0.2313881173435097,0.18846175337485838,0.15884168337959215,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.4976 (0.6542, 0.4334)"
Task 3,12288,Vanilla AE (0.25 Masked),GradientBoostingClassifier,0.4095238095238095,0.4261904761904762,0.41,0.6392947820153703,0.19859911877277875,0.1848882729363541,0.1829185164860829,0.18078999824940759,20240220125054:20240220125307:20240220141239:20240220141451:20240220141659,5,"0.4100 (0.4095, 0.4262)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.40,0.6433333333333333,0.33626210826210823,0.4092994011260265,,0.206945376582539,0.19347716413178734,0.14356265844298435,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.4093 (0.6433, 0.3363)"
Task 3,12288,Vanilla AE (0.25 Masked),XGBClassifier,0.4533333333333333,0.32999999999999996,0.3729004329004329,0.6634051438757321,0.19486462537418692,0.12931443160847217,0.1457658748153259,0.0974454201066902,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.3729 (0.4533, 0.3300)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.60,0.6743589743589744,0.2533105413105413,0.32907416745177653,,0.25794413005044703,0.1888907950899249,0.15994801700228867,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.3291 (0.6744, 0.2533)"
Task 3,12288,Vanilla AE (0.25 Masked),KNeighborsClassifier,0.3194444444444444,0.369047619047619,0.3,0.5952380952380952,0.22395160411940415,0.34857446438091666,0.23899653044298783,0.09170015879596304,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.3000 (0.3194, 0.3690)"
Task 3,12288,Vanilla AE (0.25 Masked),LogisticRegression,0.36666666666666664,0.2571428571428571,0.28939393939393937,0.45664058572146804,0.2173067468400883,0.18702225606338554,0.1851339078073446,0.10659837804350736,20240220125054:20240220125307:20240220141239:20240220141451:20240220141659,5,"0.2894 (0.3667, 0.2571)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.80,0.6507894736842106,0.16976638176638173,0.23476190476190473,,0.27868905616780293,0.16476448098335988,0.17896464642828713,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.2348 (0.6508, 0.1698)"
Task 3,12288,Vanilla AE (0.25 Masked),COPOD,0.6,0.14444444444444443,0.23272727272727273,0.5722222222222222,0.5477225575051661,0.1323458805507955,0.21296800675412833,0.06617294027539775,20240220104642:20240220104924:20240220105205:20240220105443:20240220105716,5,"0.2327 (0.6000, 0.1444)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.00,0.5968614718614718,0.1262393162393162,0.19837876669773222,,0.2132254367123931,0.09015152015244177,0.13227740068375657,,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.1984 (0.5969, 0.1262)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.20,0.5285714285714286,0.0942222222222222,0.1341796134899583,,0.3592793239988369,0.1494373535423619,0.18548007578361714,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.1342 (0.5286, 0.0942)"
Task 3,12288,Vanilla AE (0.25 Masked),HBOS,0.25,0.08333333333333333,0.125,0.5327380952380952,0.5,0.16666666666666666,0.25,0.09085915191948658,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.1250 (0.2500, 0.0833)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.60,0.34545454545454546,0.07140740740740739,0.10317460317460317,,0.48276065626733644,0.13988982535306627,0.19326659780771302,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.1032 (0.3455, 0.0714)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.40,0.24545454545454545,0.07140740740740739,0.10268199233716475,,0.34557414197724023,0.13988982535306627,0.19337085419877398,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.1027 (0.2455, 0.0714)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.80,0.33999999999999997,0.0634074074074074,0.09428571428571428,,0.47749345545253286,0.12213644577053787,0.1736757476049044,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.0943 (0.3400, 0.0634)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.00,0.13333333333333333,0.048,0.07058823529411765,,0.2981423969999719,0.1073312629199899,0.1578400925293969,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.0706 (0.1333, 0.0480)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.40,0.16,0.032,0.05333333333333332,,0.3577708763999664,0.07155417527999326,0.11925695879998875,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.0533 (0.1600, 0.0320)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.60,0.16,0.032,0.05333333333333332,,0.3577708763999664,0.07155417527999326,0.11925695879998875,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.0533 (0.1600, 0.0320)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.20,0.11428571428571428,0.032,0.05,,0.25555062599997597,0.07155417527999326,0.11180339887498948,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.0500 (0.1143, 0.0320)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.80,0.2,0.016,0.029629629629629624,,0.4472135954999579,0.03577708763999663,0.06625386599999375,,20240220084421:20240220084629:20240220084831:20240220085033:20240220085233,5,"0.0296 (0.2000, 0.0160)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.60,0.125,0.0096153846153846,0.01785714285714285,,0.25,0.0192307692307692,0.0357142857142857,,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.0179 (0.1250, 0.0096)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.40,0.08333333333333333,0.0096153846153846,0.017241379310344824,,0.16666666666666666,0.0192307692307692,0.03448275862068964,,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.0172 (0.0833, 0.0096)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.20,0.0625,0.0096153846153846,0.01666666666666665,,0.125,0.0192307692307692,0.0333333333333333,,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.0167 (0.0625, 0.0096)"
Task 3,12288,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.00,0.05,0.0096153846153846,0.0161290322580645,,0.1,0.0192307692307692,0.032258064516129,,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.0161 (0.0500, 0.0096)"
Task 3,12288,Vanilla AE (0.25 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240219182800:20240219183039:20240219183322:20240219183600,4,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_0.80,0.4083304726145777,0.803019943019943,0.5403272283272283,,0.03201475309652791,0.06596829030810407,0.03382358334557644,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.5403 (0.4083, 0.8030)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.00,0.4131966230424003,0.6732763532763533,0.511105420401195,,0.02273326720758025,0.0859866630351303,0.03720055714509492,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.5111 (0.4132, 0.6733)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.20,0.40335030174258185,0.5379031339031339,0.4591745754245754,,0.020932093986424257,0.08306258303071597,0.0398298552333462,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.4592 (0.4034, 0.5379)"
Task 3,4096,Vanilla AE (0.25 Masked),GradientBoostingClassifier,0.5271428571428571,0.4,0.4472527472527473,0.6118894993894994,0.1693625503745966,0.09128709291752769,0.10974165796898162,0.14007559928830085,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.4473 (0.5271, 0.4000)"
Task 3,4096,Vanilla AE (0.25 Masked),XGBClassifier,0.62,0.3466666666666667,0.4367099567099567,0.7408051378446114,0.41472882706655445,0.20628997929021067,0.2621630153159985,0.2254656311109508,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.4367 (0.6200, 0.3467)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.40,0.48186795491143314,0.4135498575498575,0.41974798210414643,,0.13375588446257902,0.16103096593159877,0.07049152551515106,,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.4197 (0.4819, 0.4135)"
Task 3,4096,Vanilla AE (0.25 Masked),KNeighborsClassifier,0.4,0.44166666666666665,0.41785714285714287,0.6494047619047619,0.27080128015453203,0.3023059524536176,0.28172814609002017,0.1018605266696773,20240228211823:20240228212222:20240228212419:20240228212618,4,"0.4179 (0.4000, 0.4417)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.60,0.41142275267594963,0.3329230769230769,0.35873908032795815,,0.12578314506529428,0.12558525032901796,0.10395054087379929,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.3587 (0.4114, 0.3329)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_1.80,0.3260630673674152,0.28137891737891735,0.29927954971857407,,0.19084856105256576,0.1608134915064489,0.16872429004086592,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.2993 (0.3261, 0.2814)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.00,0.41809523809523813,0.19520227920227917,0.25883720930232557,,0.09007842545485743,0.10432491687871578,0.11651732696351817,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.2588 (0.4181, 0.1952)"
Task 3,4096,Vanilla AE (0.25 Masked),LogisticRegression,0.31999999999999995,0.19999999999999998,0.24242424242424238,0.5869047619047618,0.3176301133219092,0.2173067468400883,0.25029316552250236,0.1428323391165519,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.2424 (0.3200, 0.2000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.20,0.30874125874125874,0.15847293447293445,0.20027430326969498,,0.1944084242889067,0.120317235022795,0.1328880618819975,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.2003 (0.3087, 0.1585)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.40,0.298989898989899,0.11996581196581194,0.16227370227370225,,0.1827417619931737,0.114775866652142,0.13742025373026853,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.1623 (0.2990, 0.1200)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.60,0.2091176470588235,0.09686609686609686,0.1292352092352092,,0.21414208813317057,0.12159269135540342,0.15037963836796742,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.1292 (0.2091, 0.0969)"
Task 3,4096,Vanilla AE (0.25 Masked),COPOD,0.13333333333333333,0.06666666666666667,0.08888888888888888,0.5191176470588235,0.2981423969999719,0.14907119849998596,0.1987615979999813,0.0605446730889379,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.0889 (0.1333, 0.0667)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_2.80,0.16333333333333333,0.051851851851851816,0.07628205128205127,,0.22373098926066445,0.0811440825933579,0.11432023317570028,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.0763 (0.1633, 0.0519)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.00,0.15555555555555553,0.03703703703703702,0.05777777777777776,,0.2165954298846436,0.0641500299099584,0.0963532595052391,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.0578 (0.1556, 0.0370)"
Task 3,4096,Vanilla AE (0.25 Masked),HBOS,0.2,0.03333333333333332,0.05714285714285714,0.5166666666666667,0.447213595499958,0.07453559924999296,0.12777531299998798,0.03726779962499652,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.0571 (0.2000, 0.0333)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.20,0.16,0.029629629629629624,0.05,,0.3577708763999664,0.06625386599999375,0.1118033988749895,,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.0500 (0.1600, 0.0296)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.40,0.16,0.029629629629629624,0.05,,0.3577708763999664,0.06625386599999375,0.1118033988749895,,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.0500 (0.1600, 0.0296)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.60,0.1,0.0148148148148148,0.02580645161290322,,0.223606797749979,0.033126932999996854,0.05770498006451069,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.0258 (0.1000, 0.0148)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.00,0.2,0.0074074074074074,0.01428571428571428,,0.447213595499958,0.016563466499998427,0.03194382824999698,,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.0143 (0.2000, 0.0074)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.20,0.2,0.0074074074074074,0.01428571428571428,,0.447213595499958,0.016563466499998427,0.03194382824999698,,20240228232328:20240228232618:20240228232915:20240228233149:20240228233451,5,"0.0143 (0.2000, 0.0074)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_3.80,0.1,0.0074074074074074,0.013793103448275858,,0.223606797749979,0.016563466499998427,0.030842316931031573,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0138 (0.1000, 0.0074)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.40,0.06666666666666667,0.0074074074074074,0.013333333333333319,,0.14907119849998596,0.016563466499998427,0.029814239699997164,,20240229002732:20240229003209:20240229003605:20240229003947:20240229004402,5,"0.0133 (0.0667, 0.0074)"
Task 3,4096,Vanilla AE (0.25 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE (0.25 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228211823:20240228212023:20240228212222:20240228212419:20240228212618,5,"0.0000 (0.0000, 0.0000)"
Task 3,12288,Vanilla AE,GradientBoostingClassifier,0.53,0.6004761904761905,0.5151515151515151,0.6973500457875458,0.28644549290949456,0.20959414403894852,0.16034856430694489,0.18302410372138989,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.5152 (0.5300, 0.6005)"
Task 3,12288,Vanilla AE,XGBClassifier,0.5066666666666666,0.5219047619047619,0.4822222222222223,0.7247458791208791,0.178574603146385,0.24643949826246378,0.20721551970095844,0.16662309920124738,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4822 (0.5067, 0.5219)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_0.80,0.29065226862129157,0.9689002849002849,0.44598823047653224,,0.04623581319148525,0.03322299902512572,0.05548522634793418,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4460 (0.2907, 0.9689)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_1.00,0.2842289942485851,0.9378233618233619,0.4351951026104609,,0.052630217867918404,0.07090611661026568,0.06682967480009021,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4352 (0.2842, 0.9378)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_1.20,0.2837025148891166,0.9304159544159543,0.43370721356260844,,0.0487554476099744,0.06442520135592797,0.060743537368162744,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4337 (0.2837, 0.9304)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_1.40,0.28029446525885865,0.9070085470085469,0.42721065273444425,,0.050691548786482105,0.08259887706313057,0.06469331124904466,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4272 (0.2803, 0.9070)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_1.60,0.2746750527428944,0.8773789173789174,0.4172691322666081,,0.05126707901141889,0.09904979517809229,0.06630544698860083,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4173 (0.2747, 0.8774)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_1.80,0.27070588094320663,0.8551566951566951,0.4100209584646974,,0.05347607925319105,0.13346682873208207,0.07214606642756224,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4100 (0.2707, 0.8552)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_2.00,0.27067575484542317,0.8471566951566951,0.40901845354097033,,0.05378226048039464,0.1386958120309796,0.07302304020887715,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4090 (0.2707, 0.8472)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_2.20,0.27057620637916846,0.8314643874643874,0.40693171757528973,,0.057208857531208704,0.14649559573629972,0.07762860880885007,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4069 (0.2706, 0.8315)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_2.40,0.2713752032987211,0.8163646723646723,0.4061614889858382,,0.0552979849402268,0.13865367415545524,0.07500906414894294,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.4062 (0.2714, 0.8164)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_2.80,0.2639379675921001,0.7627578347578348,0.3909538997103016,,0.05501917433562931,0.1700697191903243,0.07855589111569003,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3910 (0.2639, 0.7628)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_2.60,0.25978998810978904,0.7627578347578348,0.3863467230151352,,0.05837798627183286,0.1700697191903243,0.0823688323211298,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3863 (0.2598, 0.7628)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_3.00,0.2576592390043285,0.7319430199430199,0.3796531488815083,,0.050395802310922035,0.17197546696353988,0.07259591678975248,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3797 (0.2577, 0.7319)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_3.20,0.258761222437693,0.7239430199430199,0.37951460891127126,,0.05177178125570785,0.18257716625084308,0.07538528122350126,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3795 (0.2588, 0.7239)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_3.40,0.2569796684182358,0.7165356125356125,0.37646841665159586,,0.05149767125867296,0.18984516159225334,0.07637791675262903,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3765 (0.2570, 0.7165)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_3.80,0.25414500999274037,0.6934358974358974,0.37008641931737046,,0.04920618152533336,0.19590233499407145,0.07493759228192412,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3701 (0.2541, 0.6934)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_3.60,0.2522684159845931,0.6934358974358974,0.36808474360850046,,0.05085413846794584,0.19590233499407145,0.0765595984058759,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3681 (0.2523, 0.6934)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_4.20,0.25189370254116544,0.6712136752136753,0.3641632837408916,,0.03466944603892989,0.18467156649273567,0.057378697868147886,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3642 (0.2519, 0.6712)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_4.40,0.25034834979760434,0.6638062678062678,0.3615620102007209,,0.033611397038955805,0.17022094849174038,0.054060336853002,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3616 (0.2503, 0.6638)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_4.00,0.2491509856630824,0.6712136752136753,0.3613434027193524,,0.03669341538689075,0.18467156649273567,0.05909972286210951,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3613 (0.2492, 0.6712)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_5.00,0.24779525133589803,0.6415840455840456,0.3552986917813578,,0.02604568032068145,0.17096134911544378,0.04691514681125604,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3553 (0.2478, 0.6416)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_5.20,0.2484814157409438,0.6341766381766382,0.35487730458749905,,0.023121638522697344,0.15568089457980294,0.04102944383159164,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3549 (0.2485, 0.6342)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_4.80,0.24548909154214718,0.6415840455840456,0.3529605413866953,,0.024356759836638642,0.17096134911544378,0.04559469951864119,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3530 (0.2455, 0.6416)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_4.60,0.24482398982070747,0.6415840455840456,0.352245203705231,,0.02460746481886144,0.17096134911544378,0.045670644886045615,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3522 (0.2448, 0.6416)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_5.60,0.2482042675346204,0.6190769230769231,0.3521197930545822,,0.02296588156598128,0.15829122593145023,0.04207885927753234,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3521 (0.2482, 0.6191)"
Task 3,12288,Vanilla AE,ReconstructionThreshold_5.40,0.24674741973397724,0.6267692307692307,0.35180420195056517,,0.019714145065265518,0.15899988766627274,0.03911235637765769,,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.3518 (0.2467, 0.6268)"
Task 3,12288,Vanilla AE,LogisticRegression,0.38666666666666666,0.31857142857142856,0.29299589299589296,0.5692078754578754,0.12605113600792692,0.20677581054771468,0.050796202567768865,0.20519937810591435,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.2930 (0.3867, 0.3186)"
Task 3,12288,Vanilla AE,COPOD,0.48,0.16190476190476188,0.22272727272727272,0.5470238095238095,0.5019960159204453,0.16700645635000172,0.22175110759364486,0.085546711192882,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.2227 (0.4800, 0.1619)"
Task 3,12288,Vanilla AE,HBOS,0.3,0.10666666666666666,0.15714285714285714,0.5268910256410256,0.4472135954999579,0.15347819244295116,0.22812456318101873,0.09256652191596414,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.1571 (0.3000, 0.1067)"
Task 3,12288,Vanilla AE,ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240220143440:20240220143642:20240220143859:20240220144113:20240220205749,5,"0.0000 (0.0000, 0.0000)"
Task 3,4096,Vanilla AE,KNeighborsClassifier,0.7766666666666666,0.5857142857142856,0.6545454545454545,0.749702380952381,0.13723459233492602,0.11368891796488877,0.0663906130309292,0.047390635227397324,20240229011308:20240229011947:20240229012620:20240229013255:20240229013935,5,"0.6545 (0.7767, 0.5857)"
Task 3,4096,Vanilla AE,GradientBoostingClassifier,0.5961904761904762,0.5857142857142856,0.5835164835164834,0.7691964285714287,0.10912972579528551,0.1637499891814229,0.11990113868350763,0.10829459095967106,20240229011308:20240229011947:20240229012620:20240229013255:20240229013935,5,"0.5835 (0.5962, 0.5857)"
